ID_CEN,ID_CCS,SCORE
c4519423388972840568,c8630928033493814614,0.9958134271147435
c7030070734791822566,c7450757494790170268,0.9958073416979083
c5096099352641946243,c5468837101844483251,0.9957696540234737
c8403433835688437150,c4532885786539455980,0.9957675295392945
c1882003026682890667,c7746128345011493510,0.9957488699574103
c5107170323866375707,c7194887992347312171,0.9957195082179272
c5976407251044587912,c4973198936184697387,0.995670337732538
c2179739897975207939,c3801938349101278253,0.9956333131723042
c8725216375920436024,c4396409678284513121,0.9956302717887655
c1183236683256787252,c8792678305727699230,0.9955247432204176
c2080495868513735353,c2409529117359059713,0.9955223555594188
c1613761649633856926,c6445013881258597591,0.9954989727449023
c6491083255252424784,c1415896161023139254,0.995433184946185
c1618616284400311125,c5613570955333637508,0.9954305617490188
c2731968828239685607,c8453504304152922023,0.9953128582344747
c4822441624779204678,c6477292464750968737,0.9952305672724686
c7558568044157521958,c9003134576745022735,0.9951870897226767
c6364420636973259033,c8506676033445027055,0.9951753959696066
c2463740869301879250,c8985034456404715633,0.9951601687229161
c7070331458848339797,c4024631657631832115,0.9949211048231825
c5060300466794097967,c4106812116709811356,0.9948984567663113
c5744290017073730538,c2532002190989552573,0.9948872846763722
c7801108808704803040,c1567832227455942245,0.9948632916040925
c8493657360845155705,c6199866951808691688,0.9947917474009711
c7712546078521388510,c6282111271331506874,0.9947501814476881
c7166872329466948245,c2728527758997345982,0.9947267105361048
c8116937413085276439,c1282775844342833743,0.994717942065839
c4372722689368429692,c3819875430531707657,0.9946902516676147
c8333919855499840524,c3068988780029846357,0.9946180036423284
c8880439131749864715,c4113807785733420682,0.9945541242675388
c6400421808529646537,c3202084757968435977,0.9945525561455513
c1823060032771099053,c2723404803968136683,0.9945451111834211
c4299963011316555408,c6819456257588127730,0.9945378050983524
c7059611848881650872,c6777751983902554326,0.9945362231556159
c1653031136097864572,c7647676838396393641,0.9945330427849364
c3113410000407742942,c3863919997153321246,0.9945171365528759
c2846295459016826994,c7821665754972617444,0.9944154419431197
c7525030146351467535,c4542561186982415129,0.9944069683580821
c1186946630604661303,c6156362617791412829,0.9943974326960116
c8147135255499785310,c7405173461064719950,0.994344109349658
c4964329057970266575,c7309966207963598937,0.9943127008545752
c1743035782845075358,c6702041968638105342,0.9942734867896464
c6913037443235176840,c5602653425124493738,0.9942644655632049
c2690432312812772172,c8305543291846081629,0.9942492763127256
c4043216017581401658,c4019002082709241547,0.9942453450079499
c6037530793340646707,c7787576615339980698,0.9942244399817515
c6225033325099225330,c6418335659945980233,0.9941986051289615
c7813698479681880041,c5606461518972356833,0.9941338422696664
c3616059169336503630,c7978626345917703383,0.9941286480788531
c2687502248311719087,c7973106984821452912,0.9940554959714745
c4336390554511681914,c7215837375478397652,0.9940465249638042
c6969875080211515846,c3900340731426703116,0.9940085010101908
c7666159506789554136,c4314657310165275906,0.9939647222237946
c1706691779989922046,c8856561625507517642,0.9938808131995228
c5815801677211988377,c8862762991670095940,0.9938785206178796
c6591268460831608683,c4570650254221349410,0.9938741482290241
c6836917074882334734,c2788856876042672874,0.9937675772512441
c7453042772885377283,c4760423567472510474,0.9937254773901952
c7551345608107290439,c6683245917734367990,0.9937198871755786
c3092842261915977342,c5875482345076569333,0.9937000364748151
c2982072653991427845,c4305167263856122007,0.9936997566467337
c2957234753031750797,c1603310630375551647,0.9935513905757597
c1043427628179941884,c1026738307547556065,0.9935458201970787
c9141797973308685879,c3043247474193451945,0.9935175350593135
c1591695434653542126,c5388532954538699665,0.9934628456409039
c4432391015241741828,c3806227766794888038,0.9934260703452115
c4072418114152455874,c5733380018833279903,0.9933973002666058
c5486451123874619741,c1791534371288841889,0.9933946823448706
c7124344541606880429,c7555928276739300428,0.9933892277146604
c8932427505848164854,c5048482228005941464,0.993363240317266
c8315297572737810908,c7705746831296638987,0.9933243403261233
c4959251150999664760,c4443329317422331899,0.9932940066311571
c6336778429891811730,c4499425504029545255,0.993270643249394
c6971539511887890856,c6370134749691175984,0.9932047199001375
c8148034345984808753,c4712825995612685756,0.9931955209434923
c1876192308906409017,c2287697916542712279,0.9931237407365943
c9053035504817933681,c2199846651427420514,0.9930778988923046
c4625107619140914710,c8333830339546402417,0.9930413773179864
c2499868717821943726,c7341685055381882162,0.9930341567300225
c1752526810716056310,c1174314465349259716,0.9929943885172665
c2325688298394724510,c3287264044412654463,0.9928981259388258
c2408043549515422607,c6637641255315541380,0.9928502416449363
c5642944485209278719,c2316935015669030160,0.9928421706367907
c4182889603435328395,c2203383826636658924,0.9928137601942105
c6441541709160377095,c5174295220823531153,0.9927763524608845
c7324106635964160552,c6453872473838929261,0.992706587418696
c6150096833367187741,c2474629809888394193,0.9926560466955237
c2711150742995314136,c3709337980801929479,0.9925685260985174
c5576159829117887882,c7228073557954654946,0.9925434091203172
c3780782495115291995,c1862047333557680187,0.992486794852772
c5320238815536539933,c2020862782408715683,0.9924762117122156
c2228458079667318018,c2715104724010869644,0.9924731201848259
c8370346865761812179,c2047971081154440862,0.9924084171889576
c1472890694856841567,c4188217243002584378,0.9923583865388678
c1886931259050521178,c4085878357683360219,0.9923519909014574
c5689493008420152102,c5636644478804862766,0.9923243566614719
c7094467990620799745,c5821827207273131544,0.9922428066846428
c8742913408401052827,c5321070190389020384,0.9921786338080597
c3011124738795806722,c4403515755761208512,0.9921715386605304
c7993126691388936885,c1159016746914218734,0.9921690131503001
c1099893210739084499,c5956202472436942402,0.9920922934150929
c6080179598298564237,c2268525372909887455,0.9920886379450617
c6510736646891169034,c2304876463206485967,0.9920594418414639
c8695861859238081526,c4218437708674189474,0.9920150653970229
c6472716155322018428,c1087758540747654769,0.9920015023248426
c3816865862796066472,c8926594449819739251,0.9918565761543776
c7471896581762514880,c8222144533644073480,0.9917558287110578
c2465107909330481990,c7579709801508062165,0.9916857679130959
c4130196840852098185,c2903613140885932410,0.9916665364086151
c8326054512121535767,c1789903976173330369,0.991656676309767
c7710303999076537431,c1943687462862499328,0.9916420555678285
c8686292126780101258,c4502261630632223944,0.9916334685484727
c6750251917806839383,c1555829390243109969,0.9916326896019614
c2421010536616792049,c3682538880428700278,0.9915711309530401
c5850109301943515122,c2016842116395446313,0.9915555962927884
c2818981484869672364,c8922357631531960652,0.9915441132789131
c6456508155650447005,c3440957235875617871,0.9915271935078311
c2550210986049022090,c5352525338841757487,0.991521105461492
c6605350691750216755,c5919549366888818387,0.9914589798467061
c6803613561930731132,c7907763185788350722,0.9913600866556441
c5355784623012704858,c5249072899535791497,0.9913471688660502
c4870320376477672513,c8425558405395269900,0.9913309526764055
c2559024623627080178,c5728963952917786367,0.991310114660783
c1597847750426413217,c3132307231003275432,0.9912994733298204
c5493132024780274142,c8874983921393369301,0.9911780098198447
c4952702206590354817,c4299900798838681429,0.9910091640527309
c4922815173257353331,c5358124071608434520,0.9908366665223419
c4566523358561796087,c8767665159001478473,0.990830771834388
c7184965282337282978,c1022128587763402550,0.9908065497397556
c7385827674643132237,c3831706622144089744,0.9907973937963813
c3821657305239439509,c6730317268544965417,0.9907053045934967
c2877203102944626210,c7524309786403404116,0.9906208496357163
c5669489194245507527,c2629964496606339632,0.9905647427908614
c4966640643831754435,c4477166139463168741,0.9905129802718043
c7652326601167693850,c6315861628650011167,0.9904950191434295
c1900073095399938069,c1116664442146453652,0.9904649559627481
c2033313115381566935,c4090699559774173654,0.9904060671894813
c4821661188831873952,c3332017350935368902,0.9904023496000592
c2739464955449173255,c6253891567400289786,0.9903299401405018
c1005198823153770678,c2902666340280467667,0.9901876452956992
c3083442747771603193,c4699089938477669260,0.9900614427238213
c5503672775241064508,c3121126501830956886,0.9900364590480206
c5304311456217156686,c3733127942319826754,0.9900274053055584
c6602671363909655178,c7140689023411017133,0.9899926612152189
c6630717210939046314,c3084339744038817179,0.9899791470159341
c6621072106813095904,c8204197540759480439,0.9898678372578142
c8176872633702951319,c9108242334069703212,0.989830677863992
c1500267277074749852,c4019035971066217287,0.9898302591258138
c7248624115808721281,c3245926286380881741,0.9898294773688594
c5047124686558715237,c6112559130303828567,0.9898084617557118
c8558599370842137633,c6362141672840865308,0.9896909852419433
c3484846284816957409,c5060626046553663523,0.9895712484081101
c3533359205434471817,c4944015923657308785,0.9895203903164762
c9295315166572609298,c1708505102226407040,0.9894859619787041
c3167282008451900712,c1592602513270991015,0.9894689369643492
c3164448165057280475,c3027318343909936044,0.9893967486913678
c9163311542342879045,c4848149448989657126,0.989365315379378
c1634943362810804415,c5517539726628809731,0.9893277526102253
c7932555826933436893,c6673135982471550719,0.9892997742063403
c9074428890714333142,c3441386364175696841,0.9892995642059635
c4997093891783924853,c5135447174592655776,0.9892414353215074
c3133788555939253674,c5199754063495527234,0.9892052654752505
c6291514646027814524,c4563635512780277947,0.9891970721875635
c8652515879502753273,c2003298205011652774,0.9891046953671002
c1674724433490747587,c9096796371456434574,0.9891002226098383
c2965353074329355646,c7496781822801797618,0.9890654175374248
c8082195705522534889,c5795164697493468442,0.9890423567654899
c3450513624254809649,c3438553269490592350,0.9890270225983093
c8185331114973324690,c9122500082440537576,0.9889994989588308
c3621606423852806588,c7498082788720959328,0.988980997403604
c8914802599698729189,c2539457564092003566,0.9889667428583632
c1903904485867635900,c7337809501372053475,0.9889431519254791
c2844409221431479813,c3068428683112295925,0.9888233128396223
c8054264749854181164,c7473994252638453361,0.9888058822783061
c8017855187943879711,c1739809334760228268,0.9888006211509964
c1263964920460144402,c3734393348331717471,0.9887917052646121
c2367080593271887765,c2297352253656759399,0.9887360177779153
c8923325438075799674,c1978049355688326724,0.9886876879144324
c8173333224092638492,c2504704263420524742,0.9886299278437664
c5098427226802317342,c2584382351368599461,0.9885951591178662
c5380848970231456801,c7879435095891939834,0.9885784241612914
c4687340345489317294,c7762161946461265264,0.9884535394007835
c3562117651229267852,c2156721178787964881,0.9884397227641658
c5955813415219136760,c5085333621327517487,0.9884273715836716
c4003474805052131757,c6708866046765159455,0.9884091217199342
c6971995228906377165,c7822541897116628339,0.9883190217424996
c5390202690003777431,c5178729738005569581,0.9883157949880377
c3924440855797324190,c1825047495588795685,0.9882877915508299
c8115550365004631425,c3739639065110237588,0.9882625278923235
c1162150185899804140,c2473159501227417993,0.9882198088351024
c3002989734363492166,c8231394026068692462,0.9882016390405912
c4942702413808472234,c6554971511495890900,0.9881872236069713
c1159964178832157687,c3209472306566409064,0.9881863844957222
c7074428253177317363,c5065870757404209200,0.9881077969752482
c4475955512148521340,c4638443500337204180,0.9880421389272335
c6790301072295593273,c6854711473008411857,0.9879826694808805
c3383117758948082333,c1770749856956458439,0.9878893591390613
c1611564856688654383,c6311398912683231196,0.9878847752200862
c3003597251973597052,c6588051259639117519,0.9877924706522344
c3618283504481736161,c8558137331695878750,0.9877734539212604
c5176023794552597542,c7887763652184397267,0.9877719227224541
c2848179910077118415,c1086074978076364670,0.9877446900870577
c8438227695571193501,c7897200210996615010,0.9877034373398396
c5868546129033088452,c4866591487193029003,0.9876885429848804
c3549347711880633443,c5814429151579597633,0.987551884660261
c9159014276926795442,c2881682121119150243,0.9875274200340667
c1150134930652514258,c3080033984088880125,0.9874500987461172
c1850831372130294819,c5527991920966744664,0.9874035919092764
c4195756203752544664,c3708951890313000731,0.9873720629525677
c5801756337614854282,c2540123863932464105,0.9872264725457055
c2063762357871306602,c2155045905607101461,0.9872195189582895
c6918784905155148713,c4333773969899613904,0.9872170591523797
c4897970143647973087,c9120804988823129299,0.9871467407742164
c2471225372161356770,c5555440653157939065,0.9870573550243288
c4852738318079856654,c4184145795358270648,0.9869897517270824
c7768341588739853427,c6674848595553749015,0.9869302763777452
c4166662264232272102,c3066672431942049687,0.9869068358230686
c7587026920157993500,c5549357016247248541,0.9868598768672598
c4539006795009993482,c3244037824281641056,0.9868546071897084
c6715849785793770701,c5046911779242034610,0.9868532539972782
c3381978891365908941,c1872561857790582738,0.9868121382724437
c1443696190798268914,c7122031880600289037,0.9867782503865945
c1082781348265837139,c9115783596820186375,0.9867724807572942
c6752494740089797618,c6251206758443926671,0.9866254895794497
c9170983785053001877,c5327568438854256852,0.9866213925006958
c4552777486842709102,c6874971642861823334,0.9866092348407398
c7810068531594479363,c6736958788699451454,0.9864920227200874
c7543006086266457671,c2478208480120996926,0.9864871451905943
c1776895741318449579,c8578973705781417195,0.9864345776910663
c4382940262830585273,c5620603912540182130,0.9864064967635813
c5801881171805470311,c7976089579577373772,0.9863570333826489
c4918790875782725885,c7065854320537107792,0.9863375601875272
c8630334028755412507,c2987251137713779957,0.9863159952075948
c3669890865254760545,c2837978583712052737,0.9862569558479364
c2716403992750272322,c1772215682461780215,0.986213721485558
c2402454317139640565,c5606530596345231436,0.9862086950564709
c2716115813347539115,c1863910351928960194,0.9862009993257125
c2632400201372013416,c7062433463653285404,0.9861778941338502
c2421918714993984163,c8668578038712528035,0.9861710764488315
c6814411228225752996,c3634166045236604483,0.9861515907424084
c7303912744460485102,c3527161177731058377,0.9860622373530351
c8031628569449234516,c4888771521972173640,0.9860528960182496
c6119618984759990065,c8310092223692417204,0.9859926041285422
c8980568264731057443,c2530425315911512541,0.9859447752256539
c8454000149947391163,c8578034028082205283,0.9858018205597435
c1301274274200188576,c3790455606276753334,0.9857868808792962
c2291164020124668387,c4548093132576934136,0.9856455521083851
c8831173702843765281,c3528843571539029530,0.9856307854451
c8697380349681577162,c7762125733017804259,0.9856129655903033
c5540600380748259010,c3350295715239485702,0.985586008470667
c7298326563691161355,c2435851217806117422,0.985495966782943
c6595707869745743654,c3361742903440650209,0.9854694034071457
c1138412683677621283,c2256341299186723947,0.9854653337828033
c6797448932982596233,c3037340171432448775,0.985375382149574
c2902088051198094393,c7809760067084155543,0.9853752591598837
c1287922206687088237,c5628346699316259104,0.9853704665744909
c3965434776051952956,c6018678510531811138,0.9853355823569769
c7801739463083583560,c5262880739579601696,0.9853058522973812
c3941814463296531632,c1687347016318839016,0.9852648357054924
c7475676347578364993,c1172884286072180024,0.9850743233183704
c5299870057263702711,c4815891618349739894,0.9850603117420278
c2081587697076599631,c8612711650217741674,0.9850423257384099
c9161354235644542187,c6571471795578945646,0.9849485792191607
c8014129549783089508,c3238837213949582760,0.9849135872383153
c6042062708358586807,c8616245373932181193,0.9849037671667104
c1728150078728264315,c1941579499243828903,0.9848972940801414
c4081688887258590192,c7407667028910226930,0.9848866411187782
c7859401778899819944,c2120554944335355318,0.9848726985328291
c7893650626761148504,c8583758625515418966,0.9848631787972743
c3054110204356304709,c5997468699112622555,0.9847649067548283
c5930286330280660253,c5270987747979672022,0.9847605579750983
c7994400523456011899,c2964002058822267944,0.9847232024099668
c8030313408189868777,c4739144673173046992,0.9846867289786932
c2394652589514197309,c4245275631252705605,0.9846698923853815
c5972828928652493931,c8503393253689395712,0.9846384833908775
c1179963334513727508,c2527101273467561338,0.9846251442144729
c7482737688269115292,c5960507666818955142,0.9844859146365821
c2504153498610568567,c2010673372973890890,0.9844677590195642
c8977846231045596139,c5583290168352774387,0.9844528795813466
c2023007086502312959,c5202288884120526505,0.9844441166879954
c6751086550915229706,c4379203028836847111,0.984428640614429
c2312789020782939135,c2085150657301313430,0.984411574806317
c2029554588521549011,c7303611928125427892,0.9843702595800212
c4160711224653861110,c8200137656624819412,0.9843335670848686
c5293267715882822024,c5141462373267868154,0.9843015845143436
c7656760079569581217,c7486782224262944759,0.9842959783354505
c3199116851014797952,c3259395909694402556,0.9842907739604381
c1085174134291298508,c5765687607411173026,0.9842632300476656
c4545293588547087721,c1212233656202905384,0.9842310139255255
c1638136773916537958,c6526658211413106552,0.9842276271850855
c5124678119864969818,c5803076985654010702,0.9842018830591962
c3884418047437583463,c4717327570474894542,0.9841849461132393
c2113990102833989579,c5176724417957164659,0.9841432192479226
c3905447889785561504,c7538354102051617076,0.9841120688572094
c7681293369790277352,c4417752560853670501,0.9840580476458722
c8163777120498604550,c6168408715114457198,0.9840500504415959
c1098732359768066461,c4193997511380476307,0.9840472943325592
c8773346649346857536,c2765478042083123013,0.9840445213957139
c1342128610417914397,c2789569597488916399,0.9839412240258267
c7923513301224353824,c6155948629916225765,0.9839379150204755
c8484483620124883871,c8695517140159101262,0.9838931169995242
c1669315627650341344,c2896833087949218702,0.98389048582322
c4178490654708730157,c2672896007073618615,0.9838520920628603
c8792934655586246885,c3385378610766445773,0.9838228975890114
c7908627696647598197,c9213029643631698163,0.9838133164086972
c6634392728534504114,c3278661670789577556,0.983806726645058
c6001738382247320397,c5299861478196167861,0.9837905669677489
c3749778642989295219,c5293905838162250944,0.9837081459208042
c2835779518076481406,c2594341884419777751,0.983680427864297
c6564944482084938852,c4993687697506956613,0.9836358884716327
c5480761220416482379,c4041633689712408947,0.9835950025709321
c8048858306912461355,c6716326640980464016,0.983498308944966
c3227244976279832435,c2138673411743414366,0.983444814670534
c3146795460500066969,c6199835621567675331,0.983432860712396
c8828937704138707638,c2560189623354580067,0.9834157565502752
c1890483350101419317,c7085054879732744598,0.983318538398729
c3571046675268310369,c1079852863716137496,0.9831821883551206
c6110938874574465762,c1300570308843026977,0.9831689781092761
c6921319914784351919,c6287563238764615162,0.9830945976972627
c3457883879251651007,c4208150103438244125,0.9830669691823298
c7355940131814425919,c7962006005207162794,0.9828638878689461
c2010918228027442718,c1483388721413594424,0.9828422213797431
c4658020288850933900,c8898035908825340013,0.9828245897239597
c3258652296976225749,c8371540082031929274,0.9828088612565161
c2487382664634366167,c4145047748225552024,0.9827766924306607
c2206547865547580159,c3076059726715962939,0.9827636290722345
c9010287504642877029,c6722862655941276321,0.9827567099391379
c2252785549159693343,c7485238548494595761,0.9826715630637249
c5324554976100517395,c3968031997672542603,0.9824903599703727
c9933110303186542386,c6646963084679034651,0.9823818570736977
c7348761317758819197,c6690498930960569889,0.982331972444725
c6173399249656907705,c4522632888880615583,0.982327876637723
c4017488157247421135,c6303764883482907883,0.982317739202154
c1677426786081539465,c8183324078700590223,0.9823149213385037
c2761939854788509067,c8849659646945656749,0.9823090760628479
c6531692705403011928,c4876911998376706409,0.9822757476548573
c3418951154519484791,c5474128922130092243,0.982217799487963
c1722377999538903763,c6479523972767638311,0.9821375558816243
c6119669571455357294,c5155588530600315640,0.9820826931187716
c7714339431484414808,c3528520080957935100,0.9819790600237401
c7935798292063249571,c4459418472026014514,0.9819015025654957
c7786595378579205120,c8773578525428427988,0.981844150210337
c5602370647095879212,c4075128967890251262,0.9818061989132637
c1578116531297384725,c2502634049632130967,0.9817836030309949
c1259772276059933935,c2466901748889152769,0.9817220572683835
c5351275115362751912,c1251636469723213264,0.981678065694271
c5075126874166111097,c4249388601035914001,0.9815560375153786
c5313701388284087760,c8441716953955563272,0.9815435445644257
c4979484501385479604,c2551157066680486451,0.9815342999823192
c3147444877108782043,c6709662836126106475,0.9815338132918179
c8003469190075073735,c2191196292228735267,0.9815115278630597
c3856444062356967316,c7359897862481701013,0.9815052171940102
c5870193982646013511,c4223826037700997089,0.9814864773576135
c2193039752826882088,c6537230683320243027,0.9814754339304727
c5067974805624931688,c5235835352602108675,0.981445148318238
c3235148399942476200,c8787707124226973935,0.9814078089902797
c7723759122090857780,c7794845364609905237,0.9813313292327794
c5356189101493111954,c7066036550220508404,0.9813303989564923
c2403554418964377612,c4286525159999480726,0.9812452002369983
c1547883106061209562,c5169604098649824947,0.9811989314628013
c2695447763220164335,c1476341642839343501,0.9811875510241096
c4641605676564971124,c8378912887860549560,0.9810613946036649
c2720121310614096334,c2739001351756348600,0.9810530184729388
c5186661765761420916,c6385048901847738662,0.9810273825320177
c8204353875336173475,c8374015135868515179,0.9810097220559953
c7477605742499031923,c9182522837179779688,0.9809432719162932
c6371189801394991328,c2095499542651702756,0.9808770752991052
c8009176647530257912,c1554446871042406391,0.9808515413380575
c1503124025079270178,c1273866758115986646,0.980810839248296
c7681763350712971558,c8200410435669981089,0.9807252590142023
c9124213039175185019,c3289435294885283797,0.9806943655169333
c8959903920563766222,c1966229254895634604,0.9806713340577988
c5089724120322842557,c4719426592962339216,0.9806485553440549
c7680176155809801720,c2198403627559999166,0.9805335562021359
c2780196740902128750,c7679546796388876687,0.9805156436961565
c6344400361868058123,c7475386694925859024,0.9803766386394388
c7522763582875756448,c3322167290147597490,0.9803515849659536
c3227177320187345606,c2498196455196169000,0.980248967537492
c5926779467992558370,c8927205964262210238,0.9802401937791996
c7532081595227322721,c8158736774888324206,0.9801517020504994
c6036172203524006461,c4467353943302609351,0.9801435993385089
c1215674962878698325,c5421867273312286623,0.9800896346665058
c8492540945083701177,c4673927270168670921,0.9800812449386909
c5388645469476429795,c3473014928005976723,0.9800023523569952
c1133788779741250390,c7926264915391468330,0.9799322067145779
c6797302925145819222,c4631537953939029175,0.9799299392321144
c6547929109160630867,c1634639494964589435,0.9798958265977737
c5137544143155433500,c1186913615446196039,0.9798768129190105
c2681318137413772737,c8644692895564698265,0.9798229965536434
c1354553713220257201,c2131061526272230496,0.9798008985960107
c8000374451471932450,c4008168293476449759,0.9797349599719015
c7785553066785898861,c3476564622619301555,0.979710009613772
c9646869451094197896,c3233232556900726679,0.9796267548426738
c7082721287013770891,c7573467462274795427,0.9796060710877863
c3249427740784531751,c6295992618656222574,0.9795867978622572
c8182167648819033119,c8499759715249066115,0.9795730664389111
c5072973285661139393,c9210787186657615607,0.9795650933724734
c4115513701962516413,c3117105341280449409,0.9792081361382623
c9106801066130217882,c2823209533962325593,0.9791902363844828
c1870641202766841708,c3708763105346545801,0.9790966098005786
c5679237108184576584,c7977805052281436386,0.9790630193830808
c1410507139244868425,c5661149151280555179,0.9790379280526021
c7210794287692089146,c9043337229345607887,0.9789424048756551
c1341915616670924453,c7583466109101033778,0.9789163245951297
c6244764446520786745,c7640609123663237968,0.9787318732097193
c7034818723556305328,c2552579465829464757,0.9786679525911731
c4970042344424792206,c1745461320188411588,0.978655484117673
c2465899500592380257,c6861769177016967328,0.9784387446728907
c8205010414063210679,c7874997943409234884,0.9784268690794923
c4401509785951005856,c7975927566105437594,0.9783607096787235
c6067674168285189115,c6819771960677112858,0.9783160437112147
c3044529678115717919,c1632294979079918245,0.9783078016812278
c5120059068669016103,c2891385347875914141,0.9782821705099752
c8580374889001197492,c4040677012960585232,0.9782426036166436
c8228268513699855786,c7627639472707102836,0.9782276218248129
c4565197120740518392,c8510802530363833934,0.9781640569690226
c5417860662384631476,c3819064568352543636,0.9781429000014451
c5461972453099998181,c8651085605409083227,0.9781423926812854
c1917182459321264082,c8453329466255852071,0.9780580275712484
c8763616728766064263,c3981018860388360594,0.9780305360254816
c2390020302270848589,c1486244859680702995,0.9780222607869596
