ID_CEN,ID_CCS,cluster_number
c5719807845831829740,c1428046362330087661,99
c3888966769563562573,,100
c4889722229661490382,c4151885804212067694,100
c4883646110770731258,c3907776035702889331,100
c1527338065388877197,c4530033119705427331,100
c6280582762385848091,c4530033119705427331,100
,c5234866413171155141,101
c1383754616237508593,c8787897875593622664,101
c8566098903922583172,c1263605682443486913,101
c2400509328794431414,c5369631152634936082,104
c1625566723132398395,c7835217971396917153,104
,c6330647115684257143,104
c6202448608261508775,c7400625526610421318,105
c8892469177981485377,,105
c3324968844596672390,c7256460275621676117,110
,c8240559628249980104,110
c4795809432450004192,c1648007286727920042,110
c7423137083405807649,,111
c5773164527621593151,c8000325091888296996,111
,c3827169788916443693,111
c9356325735217120858,,112
c4449924103624704631,c4376362386716993346,112
c2010992451523453257,c1605862337680133624,112
c6532883028368664068,,113
c4222146070385085638,,113
c8480588951992295750,,113
c8005026447543025703,c7095307464956131958,115
c4986765259990079902,,115
c2979308761565529136,,115
c1967872170078174782,c1899361994718154290,115
c2353951756834664142,,116
c6614098674139513384,,117
c8185045914557015323,,117
,c4731817797879697736,118
c4721108712537982068,c8220365275988417939,118
c6470999511734529534,,121
c6075368810901844470,c6018938982009756832,121
c1815971601015908693,c8514418330291198571,121
c8179351320046146467,c3106606175583052017,121
c6506260475283147572,c7931111565450645134,123
,c6074482241642386400,123
c6028471993034769122,c4800020940605668358,123
c2335418527874768683,c6117607414538714612,123
,c9914449984502855844,123
,c5643301447361821224,123
c5661142227409493701,,125
c6764483846228142322,c8999484869228316390,126
c9635759127048496964,,126
c2873818439826982665,c5780371185515118061,126
c1408834102949795771,c2380309776739182577,126
c2938883167464763207,c2532932303661442323,126
c5305725522743558154,c5105363878542714298,126
,c7403252355179216066,126
c9198052959568783528,c1330784023301522407,127
c6735092487128928418,c1227104467152213199,127
,c8228507842696568264,127
c6735092487128928418,c1678984004906356628,127
c4511812328114507442,c6037678597887774915,130
,c7813572649439630544,130
c3247438624153872687,c1496163287593473534,131
c4092747767059580437,c5424695286412987995,131
c7334916432092446083,c9032971217663518277,131
c4258809289155046629,c3940003151365564432,131
c4690489503172587610,,131
,c1087516675243819976,131
c2019278183432629338,,132
c9647314425088533984,c7705026429096824871,132
c2134433340458408362,c6787702048557213469,135
,c2062481966323186526,135
,c6175240221248804281,136
c4666570887421465903,c5264864005333242455,136
c2815641793381497921,c8242559726548592984,136
c1888763255730824474,c5528156282731181918,136
c1645703374603900609,c9199639624423070738,137
c3125434277901750948,,137
,c4099530417227489414,138
c6411507091659467150,,138
c1030776921835123920,c4404421679544776309,138
c6651784846664968601,c8838888405981194086,138
c5430590924364166148,c6363619399916108002,138
c4410294846607598711,c8331341731355526844,138
c5430590924364166148,c6037117812543783037,138
c7299194891362180583,c8634788954896244250,139
,c8763233382210457366,139
c7299194891362180583,c2222205462986567049,139
c2325688298394724510,c3287264044412654463,139
c1135365026075979122,c2413516884423794183,139
c2325688298394724510,c2071181962573332312,139
c4295213978262479994,c3017429921388051879,139
c8587276423301528454,c3287264044412654463,139
c4533094564989052466,c6767224342639087595,142
c5541944536301031237,,142
c2618792076150101752,c7098015664214427827,142
c2548721290859921049,c7281585118292045112,142
c6150096833367187741,c2474629809888394193,142
c7988627877968841585,c2561901681640066226,142
c3286303613251687611,c5071564295990752231,143
c1716751745329016648,c1045210806201646388,143
c5909904092698169195,,143
c2749684347114339599,c2762866162719398220,146
,c1940404809159826956,146
c3190771411561504857,,149
c2160637332114971183,,152
c9299680605690868457,c2286916611842088220,152
c1762198266529707706,,155
c4953839486285551604,c8423885950853239707,155
c9159014276926795442,c2881682121119150243,155
c7289777793592333136,c2881682121119150243,155
c8558830426564952981,,155
c4953839486285551604,c9342114018201261867,155
c2773619605207174209,c6508745435778172775,161
c7087476323358255508,c4559384015319496040,161
,c8389435246150576687,161
c5156094531770715189,c1545983578111131421,161
c2431088226181133041,,163
c6934680856718039624,c6059167736305586946,163
c4668299308214045058,c7117517993448764052,163
c7348845864941762439,c6851801173358807148,175
c3154911748152205400,c8036940338265695219,175
,c8467580530383946494,175
,c2029797876917051652,177
c1485520985902101425,c8890833864376344322,177
c1216261266347186858,,179
c8687621223801490691,c1862787369610769627,179
c2135506822337663457,c5603520641474469423,179
c9886711224067069671,,184
c4740139620577380598,c7081236298111004061,184
c3853949316967846593,c4450487579857701017,184
c5986909762935282320,c7829103439336242071,187
c5292706710547011768,c3850931615012949782,187
,c8967818754006038869,187
c2582788183066850304,c3850931615012949782,187
c6291451395410516112,c3965474554507941920,187
c8833579578129363765,c8741552323282581573,187
c6987305291147046110,,189
c5436903022873232662,,189
c8279878889640607817,c2505313257387292904,192
c5589429961492321469,,192
c2365705496754216193,c2544106920059789397,192
,c4498159163917175472,199
c4778514292208776247,c3749301129496282162,199
c5292653642766638544,c3848544205135069224,203
c9176540820807929931,c6173157024868690790,203
c9137617726395414775,c5160965356123790367,203
,c4900001960306561740,203
c4877614190010905123,c5743708498124999796,203
c5158734689387480830,c8678040733028409029,204
c3163970456253158033,c4996211019139274566,204
c3213128276868933022,,204
,c6499296438387940499,204
c3124782501066518157,c3584339743824673065,204
,c8286610864127788798,207
c2109916976328119768,c5296737987113543497,207
c3806024689507587193,c5296737987113543497,207
c6566467250390390109,,207
,c9977956238742983213,209
c3336371832149744202,c3891688722209339855,209
c6895124235443199451,c3845228709704837513,209
,c9008717648343625681,210
c2976108711194974055,c6422633791807264538,210
c5288972409781704596,c6033722348965340227,210
c5288972409781704596,c4275477298354827791,210
c7632079004950869183,c6730095143076863585,210
c8852069656721546833,,210
c6942297539110795143,c7164839641793816788,210
c6427045985229137713,,211
,c1174597870875147188,213
c4544778153243962218,c4574987608744589504,213
c8737641255278366382,c2090329999157647376,213
c2755912725062038114,c2090329999157647376,213
c4587225575612577852,,213
c6483262231719554066,c5953354639620238670,213
c4665771950692332308,c8932323675751140620,213
c4679815126531030532,c4990949420716954766,214
c4170946425489681564,c4522315876713599337,214
c4170946425489681564,c1063219838949845446,214
,c7725595266579671240,214
,c7045269065426034869,215
c1847197361178449092,c1141011828368202368,215
c3504853464504870853,c3951920371037623401,215
c7075256548726045280,,216
c2089756094151598795,,216
c6303234481611908307,c1119430837165647574,218
c7030432709521851471,c1135383796307739189,218
c6303234481611908307,c6896076457668781627,218
,c4850356752218311596,218
c4236747211388236477,,222
c5750879640510247705,c1867515565746836276,222
c6166169377241022514,c7663261070676560480,222
c6058090150852932065,c5356377966559220078,222
c3328612271399833762,,222
c5503533689887016450,c1094056961852854751,222
,c8406227533233476497,223
c2061768464798442417,c5482212567435797531,223
,c3576525215741198007,223
c5423743115593982216,c3353315134176032137,223
c2061768464798442417,c6579924361022502060,223
,c8505280571248950179,223
,c5420971670998456031,223
c3074805554631210206,c9490298852853361070,223
c5423743115593982216,c3480308248688493395,223
c3074805554631210206,c3480308248688493395,223
c3074805554631210206,c3353315134176032137,223
c5423743115593982216,c9490298852853361070,223
c7640237313472350052,c3237492311859064371,224
c7640237313472350052,c7813062890060295409,224
c3497209145937624154,c6836519206959080022,224
c5110632734620780621,c3733050866881821699,224
c2025576606392624920,c4502824596014341869,224
c2025576606392624920,c9181130548070903365,224
c2411708680584304291,c2466521379717602763,224
,c2069937125109667955,224
c8138434939991442019,c7923977383373194206,224
c8152274122388409948,c9079152838885366460,224
c5342861119433089991,c6565258851311728012,225
c6201896335279163624,,225
c9164761261203731225,,226
c1284007309120092793,,226
c7764107107847562255,,227
c3056422978320370022,,227
c6762327726559878729,c5274530969136296407,227
c1233988899074922111,c2422322146698404093,227
c1550446078360750296,c5274530969136296407,227
c1550446078360750296,c2751847146890707342,227
,c3667461394398684554,231
c3494667088704216654,c3059730256771120710,231
c1175916558546829905,c7944907657234906434,231
c4124454509293921748,,234
c2061701529259348900,c2522411826945847625,234
c7362066301379292953,c5519243757834405669,235
,c2997351317761152674,235
c7498982428228890684,c5705734643355237522,238
c5651213392413767843,,238
c3038217242838439131,c6061774332666654725,238
c7642114510247496573,,240
c7465160461373579217,,240
c4038547021759317577,,240
c4890921256553349233,c1493789736368864146,243
c7534734617321538651,c1493789736368864146,243
c4492148347688877398,c5998780405333811402,243
c2936541166305075490,,243
c3883663207943426818,c2193968341925313226,243
c6122491702707758792,c7829749966062809155,243
c7147145148305759786,c4109331757703052472,243
c1769518192996206817,c6490135204236250311,244
,c8650279835397056218,244
,c4407095691295950321,244
c8604915573076394877,c8526616078041877945,244
,c1707688854223510748,250
c4691502223599044053,c1855554011478501249,250
c7207600498857574605,c2486655796388124249,252
c2450842369599613452,,252
c4765706279357045265,c5803793397754129091,252
c3094267447975204000,c5049598013070105800,252
,c3705673827011211162,257
c5087217143501945639,c8105092864914577442,257
c5929351075581200249,c8881815698894449433,257
c8782550616258416998,c7011791569238458516,257
c1932951318548975842,c1453302087609427534,257
c1932951318548975842,c3416712388487844371,257
c7423075040698315782,c5912786476689102322,259
c6749669110977218826,,259
c7610158403172056205,c7208557698745383855,259
,c3502762880100234418,259
c8614421086048573161,,259
c7158853374096233063,c8853351868709200330,259
,c3747654027508924460,260
c7897511488560292794,c2571024608221582876,260
c4753063048647120454,,261
c8813578864868749571,c4148389670139775298,261
,c3844469898428075752,264
c7020889085934900345,c7656168877576549824,264
,c5887100818101953990,264
c7020889085934900345,c7275028587600887171,264
c6115385006730156302,c5450479781272392016,265
c2522570487005870929,c5932103228997590697,265
c5825503916595854858,c5815790479758264356,265
c7419348508531466728,,265
c3832636176293895130,,272
c8550034681646342819,c1974421381269227659,272
c8674549786961816627,c8088834098446001285,272
c9452574989766457685,c5003393102147864295,272
c2128615787789151016,c1530592794898323228,272
c2128615787789151016,c3920756268718133625,272
c1753494088549405488,c5952667602883402499,272
c4321640844465696245,c1052409653633411073,272
c4853248586908837461,c1607903341217242186,273
c3372002585120724891,,273
c5568866424442119769,,273
c7424526793403905184,,273
c4632561365206879068,,273
,c3647478520125942388,279
c1678407017333396486,c7987513580459747728,279
c4873360351602635485,c5499350769431423455,279
,c4477410319881742138,282
c7773748254430034615,c5235439717920420890,282
c1855072621625948331,c3255006054840733834,282
c2905796412173346648,c7824881339302994610,284
c7207899981572552228,c7649209060705763230,284
c7207899981572552228,c6343516541380803011,284
,c7889290187834837697,284
c3787293240044881393,c4002344495794197885,287
c2821394369401909114,c4002344495794197885,287
c7780932654550119078,c7616926796106212369,287
c2564189828646502268,c7616926796106212369,287
c7703945930755356863,,287
c1325021786187848667,c8428009638800472964,289
c1472634869807786323,c2846734400618944051,289
c3809229318007490493,c3003628898414123688,289
c4039545155993575983,c8723862567391232293,289
c2154749984169596926,c5542540232637031701,289
c8340791471797298404,,289
c7014754988445913207,c2913447859056744279,290
c4446816983255737436,c2821615212044728546,290
c4446816983255737436,c8618713233886090913,290
c9049113510316654583,c3625542563815565624,290
,c3649619627433571692,290
,c4977538581857588851,292
c5953945150495512246,,292
c4770940611449233155,c8246546917516479197,292
c3639041615708406512,c2959810249047949210,292
c6307407004084489276,c2139681490233004447,292
c1290920090482217759,c5284457279497243486,293
,c5009021980205469203,293
c3742240703631983447,c2446498120950675278,299
c5222595892870584721,,299
c3742240703631983447,c5338460147721723625,299
c4906601447433546584,,302
c1629714969929048636,,302
c4083428421976637219,,302
c8853166163098627585,,302
,c1349391797866303398,304
c8677890450475751639,c9116435383311038370,304
c6768741078508686123,c9116435383311038370,304
,c3517054361013241122,307
c6015830176847449419,c5767772846911131366,307
c6956418485820129420,c2456725409148206315,309
,c7389982377879727702,309
c4509812466226944580,c4552315550567440402,310
c6119846238594521997,c8611436167601388758,310
c4928347096307894053,c7772658635421572841,310
c1448683598290987221,c7389400623619299507,310
c5124678119864969818,c5803076985654010702,310
c6047897892168914705,,310
c8934512016961841799,,311
c1218067644229566048,c7299723472492440468,311
c6263289922245983045,c4687708447949230027,311
c1456398164976796068,,315
c2335572429738243493,,315
c6966442065941294229,c2854633697928528210,315
c6891423394387930966,c5404488691227904727,315
c8972948525549259978,c2627946107397583731,318
c4971274094604865617,c4329789658544800316,318
,c1589193662407101000,318
,c2475135545177257681,321
c8538388994735847816,c2757182340827483062,321
,c3401690273148304091,323
c1724262143778817851,c6241320674645903703,323
c8146230717755725817,c5383009188325948996,323
c5890374494150929809,c6330186297972522444,325
c2795357534801885776,c8190249882919811109,325
c7002968410359324474,c5423296720706708562,325
,c7949460443072040073,325
c4816677785563006459,,325
,c5152304955778608704,326
c1509959624420685771,c3939796547779928635,326
c2089773682123073165,c5607553512321795150,330
c4998904870382945097,c3537992529821207971,330
c1429727417249086955,,330
c3087377241954918790,,330
c5634394243175380326,c7206055969241339118,335
,c3234615506582547317,335
c2312331557743911062,c6877667676536908233,335
c2570210580534254837,c2956420246520490077,335
c5306416076232301462,c2368239617457894376,337
c6001738382247320397,c5299861478196167861,337
c2777445662108158372,c6979986616261197844,337
,c6881545506966478885,337
c6414240626494019597,c2442058140936826933,341
c7400340921319493467,c5408175876503795793,341
c3314392309503102659,,341
c7372762167027223685,c7769598916819934134,341
c4272711262859004284,c1769408186971836560,343
c7956532679117077340,,343
,c3897899161092225354,343
c8584865132169148031,c7695431549740921203,344
c3718019844427899805,c8611008861354203021,344
c8584865132169148031,c8611008861354203021,344
c5575543643142575316,c2578004825381596511,344
c8910467219069534847,,344
,c2768191532838692004,344
c3083927264367901922,c5769933595305004810,344
c8828007040528819930,,348
,c5558516503486211278,348
c3422535551473250168,c3571345072373879302,348
c5167243787264814481,c5528627372152013867,348
c4234831556528492203,,350
c2301101965364290836,c3078231998872644020,350
c7166936084330250130,c5295282372351776108,350
c2998196038461966353,,350
,c4956779241187243396,353
c7507495139211279697,c5428565100492873772,353
c7225235859375418944,c5147126303648289892,353
c6618889334766427154,c8937092753105334105,353
c7171582520529931212,c1591899060998601907,356
c7228259751300323018,c2056046561024924214,356
c7343856307346055441,c2056046561024924214,356
c7228259751300323018,c3341582609141193168,356
c7343856307346055441,c3341582609141193168,356
c6280655536554863232,c3072732718192913382,356
,c6290872483991881326,356
c4236658921858056168,c4007313695551766238,362
c8344295083756107626,c3619000791945565172,362
c8497356407210858628,c7465395967073895352,362
c7208380130008261498,,362
c4873521461236303650,c6086964161002296111,370
,c6815521707573108306,370
c8655430770068487670,,372
,c4521396929504040355,372
,c8285058398794808259,372
c5228578825717657065,c6939379979007139669,372
c8068767732960400808,c4602807604959103579,374
c4387265990972963726,c8550282336638106285,374
,c4774624470937931768,374
c5603308044813291739,c2341683595261904998,374
c5445531907290941067,c1258666690475084452,375
c5718749355418416584,c9028404074348035906,375
c1017695881788236928,c7859182160282912477,375
c3323670993391116699,c3489249279258385332,375
c3323670993391116699,c3061056065977415344,375
c6943087096256797180,,375
c8023239908147108262,c2531149502581948686,380
c8243924305698630295,c1357910146692500192,380
c6738957471262042654,,380
,c8345659123995129618,381
c6619408552068571825,c3962972964118753649,381
c8209321060144836180,,381
,c5995815621053039252,381
c1502456245831126047,,384
,c1020947932919214407,384
,c7772859345464914207,387
c2687612725812889828,c3907704556181470943,387
c2687612725812889828,c8070014969208959553,387
c7245584396659547176,c4033922593686832075,387
c7905130197816553470,c4033922593686832075,387
c2545026828981829915,,391
,c7489703021258436195,391
c4043941762693608967,c1411158314287047434,392
c9202237550390273481,c4912325931603169759,392
c9109137602525737149,,392
c1563474236340413616,,395
c2746403303361695619,,395
c6013462118539677181,c2942884126159110665,395
c2450710037699023580,c8610828622086094671,395
c6916690314148735705,c9511689513442755628,395
c4441160122584685266,c2630600735191053265,396
,c1405699886924466979,396
c5258590891987609466,c4859186379147553955,396
c2127539241312093727,c5301005054752344919,396
c4953097512054013056,c3509975815184666904,398
,c1445449114964057094,398
c2652588985628053197,c3478088965015654681,401
,c8581497822138429460,401
c8288523773534002778,c4203964801880838560,403
c3473253563847971059,c5592116993968501042,403
c6860474102727939941,,403
c7440489976499599996,c3424652936728711153,403
c7623062390620246893,c2836234986112519798,403
c4812045119277373389,,404
c3747404657652576747,c1908226719177712201,406
c6466626902188227746,c3303302938368486159,406
c8221031171882105040,c4175011633547550503,406
c5666282146978728973,,406
c6647558307613159110,c8405251249936653413,407
,c2597613644973097532,407
c5949556897309179376,c5215724137709479985,407
c7323750226056292389,c5994451153182974473,408
,c3604228520549539461,408
,c3186208979157673103,408
c7204499888860981326,c7853879044965478349,412
c2529353492800124477,c1894793142934810996,412
c3898391251657489163,c1894793142934810996,412
c5536669483921794294,,412
c2691100469578471842,c7598953558739783100,413
c8945722988509230258,c4232319592225874680,413
,c9194878237577786304,413
c1282663750250724131,c3353557958257582065,413
c9337615092134833886,,413
c4728615597441681929,c2846471868069046800,415
c8361744413118184985,,415
c9144391281456615667,c7762193563529047599,415
,c3074330739331090999,415
c2582442515379611193,c1542950057635704858,415
c9144391281456615667,c3538817211235943950,415
c9144391281456615667,c9488082486039370238,415
c4987507262706364455,c1427430130764689404,415
c7279049205327127905,c6758121667315756505,415
c2217880481435468628,c4856158241923130064,416
,c3950650013944319605,416
c2794404206663044793,,419
c3722990024162867000,,419
c2500097209574576147,,419
c6591984929690262668,,419
c2763035095426846432,,419
c2141133840012516853,,426
c7464424990306135380,c6111413990364437005,426
c1738275419361181643,c5590770554892966448,426
c5540061334146016303,c1053610191720728314,426
c5341787260450007091,c3503856564686273014,426
,c1933554487097590857,432
c3689873058362785382,c5532267802139710344,432
,c4183946658967723098,432
c2734116724937720694,c8863731816961316238,432
,c6453762806268456352,432
c2481169896634988137,c1589409479478896600,432
c8148034345984808753,c5820589781810970518,436
c8148034345984808753,c4712825995612685756,436
,c2237035586606121607,436
c1769870243128055095,c2262658747494486236,436
c3028491883927163722,c2262658747494486236,436
c9216816271755806709,,436
c8571265585279254146,c6453596457193749690,436
c9244542551115370328,c2262658747494486236,436
c3548893447501003319,,438
c1146652384371723190,c5445881270418502243,438
c2843102288117687684,c7396003651880334781,438
c4831926019264051192,c8235745225889581317,438
c1906725158433699743,,439
c7794337298212150421,,439
c3965826264572811871,,439
c9065925589937329889,c8728883813979248305,443
c6969060880100224268,c3973522206684346574,443
,c7484516137749696139,443
,c2421737230718814180,443
,c6000923545175319030,448
c6901622589124519199,c4433891143368141119,448
c1264974052009121915,c4433891143368141119,448
c5332817854083098999,,450
c4041893215630392496,,450
,c6143734172492330860,457
,c7313021477961817101,457
,c8478264531489478196,457
c4215956857663248398,c2891771224359052328,457
c3288525691542326171,,457
c4215956857663248398,c5087210004237017339,457
c4215956857663248398,c4299712885254033286,457
c3864832538666414321,c5208521533612130230,457
c9029648631623691701,c2322213797487493508,457
c6867185610622746463,c5857470199183271167,457
c4596014794925376706,c4099456068245717819,457
c3589540773048780428,c2974697821965187622,458
c8515873710053225514,c3129446862456605989,458
c5070603599164087593,c5301336474283602520,458
,c5187332679654183249,458
,c1642604304123764228,461
c4459308030713976642,c6508352323901861091,461
c6650034499529333416,c6001787421254959682,461
c5225526550866482381,c2218819945429385445,461
c7591163482098618056,c5924588000339146871,462
c8400625970240272622,,462
c6025070521828908064,c2973491596564840627,462
c7229316458853316483,,463
c3746698695730653023,,463
c2953377640546673170,,463
c6064903030528091405,,463
,c4492391483741217735,468
c7175925122199543203,c3696970519702225545,468
c1110725751510224126,c2768223075362512447,469
,c5777578145265395360,469
,c9417246293868487762,469
c2928616722312128964,,469
c1744178173434317977,c1845890423218442963,469
c6924560999838089501,,471
c7213783664580381184,c1908671433161468976,476
c4158286778871400460,c6682617764312162596,476
c2034176779920785017,c1254169439376365840,476
c3269078504880717134,,476
c4234482708470805300,c6151192632057941823,476
c2095582507576465094,c9119967369104577470,476
,c1056823282092404764,477
c7566515393534487814,c8681905823715917331,477
c1846146304753647731,c8951863134137423891,477
c3540122359652713929,c1785771866305979769,477
c5402782674416930089,c5891764884709414819,477
c1846146304753647731,c9372222439813440935,477
c6752164580713689032,c7830625741860336164,481
c7710328840346990870,c6114193355567368653,481
c3151767620195950455,c2033831515089349858,481
,c8680752044191952173,481
c7710328840346990870,c6542098508900748053,481
c6291514646027814524,c4563635512780277947,483
c8146919466342496758,c5343104722799984431,483
,c2645119717290598204,483
c1931816227001793057,,483
c7285955677591057701,c7729546854829082568,484
c7458966656919911913,c3637790823310840435,484
c7458966656919911913,c1132755396533308936,484
,c6844509168757104653,484
,c4777736296686812758,488
c6981573949900204698,c5097956945384101270,488
c4185124256816826708,c6130759472421151739,488
c9069824701982707544,c7885815451141607106,488
c8370872077203350716,c3520911543633117105,489
c4414141014248802271,c8711178209266315432,489
,c8172973218745571562,489
c5167538061692054323,c6712688731918346506,494
c3451298743775856222,c5548478788644809068,494
c1870230347149618258,c2401974998446848268,494
,c4419934039861815180,494
c1581683288723744547,,497
c7482949686594355687,c3712482039152910306,497
c7173702078093495322,c1525704586560650241,497
c1131645759654957403,c1525704586560650241,497
c1276380978410647057,c2769831498378971857,499
c6049918229137497172,c6169468265966117771,499
c5192347208980795610,c8553144299298049655,499
c1890114919591653635,c8609810325720784388,499
c8382341219006917404,,499
c8787872161177357613,,499
c9084396261502004008,c7532874033286039621,501
c4067278727476087816,c4019292423488056564,501
c4067278727476087816,c4745610085915629820,501
,c7990443877361302907,501
c2522866657403559802,c4018382076957350490,502
,c1276311340283640521,502
c6918751935438906218,c6080982865336192641,504
c7123861658726386594,c3240407962629585723,504
,c1134116439989266784,504
c5324942962065756464,c7244741706608356142,504
c2959583182472205819,,504
c1119682667466644448,c7983365628111320338,504
,c8965296638958754987,506
c5534396140070590626,c2924750945955579202,506
c4667293319959664642,c1656450156482146157,506
c4667293319959664642,c5709599253020357186,506
,c2581429776604090928,507
c6704585879339058152,c1580019409468062455,507
c3376499619304128303,,507
c5380019189943306436,c2940863235842106707,507
c5742768911473326180,,508
c1014424302406565611,c5036054468894152725,508
c6467998600763884261,c8782246031656212341,508
c8076889497068710665,c1284659476390723816,508
c4051658326019673485,c5234828482766844533,512
c5779228322251720851,c7288324077383969923,512
c3056370976018374814,c2149487165908980405,512
,c4849655002063578947,512
c2607242266124112785,c3553296429187048094,512
c7723624916874252730,,513
c4970584828924065070,c3948477878006508412,513
c8130981530347696010,c8511767664500502493,515
c4618612726588569930,c2609382223665228230,515
c3589728428198575618,c2797781751319185902,515
c5602418429935363673,c4506796793369304172,515
,c1831609150347998401,515
c4401392153849861228,c6407530100498598660,515
c1648268284019455788,c3976245817571182329,517
c3794475554185060008,c1113108981932878580,517
,c9903628033673841124,517
c3616059169336503630,c7978626345917703383,517
c3616059169336503630,c4891717954465645934,517
c7989963052299492974,c7976436882208912660,517
c3023258252571572542,,517
,c1067315779700622846,517
c3890624608564779263,c2542746736842657520,517
c4906558796700785498,,520
c7742007538002562295,c5426280133581391489,520
,c8963408567470117468,520
c8240921771538357326,c3367216707916115800,522
c8240921771538357326,c4907532139197705146,522
c1365939559597780810,,522
c3798957473943979329,c5129110585258185413,522
c5542025911722286882,c8707753623336426170,522
c5542025911722286882,c3084753906810142025,522
c5542025911722286882,c4189518549354859928,522
c5542025911722286882,c7288681211763477941,522
c7642122013732006401,c5532861203126517262,526
,c3436620997194179328,526
c1588138763791276595,c9116674339483498443,526
c7698818349696021568,c6037913580461383449,526
c8534651824276716494,,528
c3571721507481468987,c7021645122484799079,528
c1070077995187802503,c2540601730406033961,528
c7264985862799745939,c7096015009088507469,528
c1240840090264780078,,529
c1931350337810656616,c5850390783481085848,529
c6779562956517007644,c5642107367179944548,529
c1515821724348320132,c6484625062945755258,529
c7968701831819388938,c1090402847263670194,529
c5214269668899658702,c3081006942468899497,529
,c6607138877332756534,531
c6444389654675452702,c4782219509526139131,531
c3794129688676918663,c1816868547857851085,531
c1413062481884196725,c3222701015656957556,531
c4505409630570659912,c4919977104640451244,531
c7660350081884474332,c8698234477733221090,531
c3833914570193534165,c4919977104640451244,531
,c3960530519100242012,531
c6607452270275356816,c4627236269428943957,532
c6731786530660031852,c8392941246541309575,532
