ID_CEN,ID_CCS,cluster_number
c8133799455237747856,,97
,c8684067853895849752,98
c8840541803484954164,,98
,c6115248039189591244,98
,c6613425070167613051,99
c5719807845831829740,c1428046362330087661,99
c3888966769563562573,,100
c4889722229661490382,c4151885804212067694,100
c4883646110770731258,c3907776035702889331,100
c1527338065388877197,c4530033119705427331,100
c6280582762385848091,c4530033119705427331,100
,c5234866413171155141,101
c1383754616237508593,c8787897875593622664,101
c8566098903922583172,c1263605682443486913,101
c2490751315087375018,,102
,c6808760012590433808,102
c4383200752301278399,c5942426448866016383,103
c1874068822580521814,,103
,c2543121020956033514,103
c2400509328794431414,c5369631152634936082,104
c1625566723132398395,c7835217971396917153,104
,c6330647115684257143,104
c6202448608261508775,c7400625526610421318,105
c8892469177981485377,,105
,c4174651600637748255,106
,c3982345790771514414,106
,c3982345790771514414,106
c8422020055283312042,,106
c7654209289652198337,,106
c6930354018184238608,,106
c1031089852403307585,c8405162187080279780,107
c7849256906714882747,c6005183960251959117,107
,c9342114018201261867,107
c2873183619291194093,c7035851468712932481,108
c2873183619291194093,,108
,c4924175934603010477,108
c5717188552165123440,,109
,c3214312915673912942,109
c3324968844596672390,c7256460275621676117,110
,c8240559628249980104,110
c4795809432450004192,c1648007286727920042,110
c7423137083405807649,,111
c5773164527621593151,c8000325091888296996,111
,c3827169788916443693,111
c9356325735217120858,,112
c4449924103624704631,c4376362386716993346,112
c2010992451523453257,c1605862337680133624,112
c6532883028368664068,,113
c4222146070385085638,,113
c8480588951992295750,,113
c8976703426723760178,c7481625866164690158,114
c5390202690003777431,c3653379141227522273,114
c7162488881332043438,,114
c8005026447543025703,c7095307464956131958,115
c4986765259990079902,,115
c2979308761565529136,,115
c1967872170078174782,c1899361994718154290,115
c2353951756834664142,,116
c6614098674139513384,,117
c8185045914557015323,,117
,c4731817797879697736,118
c4721108712537982068,c8220365275988417939,118
c7761231593014659517,c6593784407800315730,119
c7909466592220078382,,119
c8951305645279835661,c1977696750438858973,119
c2745975945117483553,c8718136706926261542,120
c1684642787257764664,c8718136706926261542,120
,c9409806681724980769,120
c6796841350789222376,c2553522706348616858,120
c5135623707436414044,c1261526509890378676,120
c6470999511734529534,,121
c6075368810901844470,c6018938982009756832,121
c1815971601015908693,c8514418330291198571,121
c8179351320046146467,c3106606175583052017,121
c2935007477494164883,,122
,c1456652474679993743,122
c6506260475283147572,c7931111565450645134,123
,c6074482241642386400,123
c6028471993034769122,c4800020940605668358,123
c2335418527874768683,c6117607414538714612,123
,c9914449984502855844,123
,c5643301447361821224,123
c1336033420255214513,c5672440032624308444,124
c8308174650731076442,c6332604887936960006,124
,c6332604887936960006,124
c6764483846228142322,c8999484869228316390,126
c9635759127048496964,,126
c2873818439826982665,c5780371185515118061,126
c1408834102949795771,c2380309776739182577,126
c2938883167464763207,c2532932303661442323,126
c5305725522743558154,c5105363878542714298,126
,c7403252355179216066,126
c9198052959568783528,c1330784023301522407,127
c6735092487128928418,c1227104467152213199,127
,c8228507842696568264,127
c6735092487128928418,c1678984004906356628,127
c3204841615211786864,,128
,c4908219093357910343,128
c7242862608845383751,c4908219093357910343,128
c7250625494877816356,c6912824317278315582,129
c4295965416123501325,,129
c8751780135369509590,c7807507576363263920,129
c4511812328114507442,c6037678597887774915,130
,c7813572649439630544,130
c3247438624153872687,c1496163287593473534,131
c4092747767059580437,,131
,c9032971217663518277,131
c4258809289155046629,c3940003151365564432,131
c4690489503172587610,,131
,c1087516675243819976,131
c2019278183432629338,,132
c9647314425088533984,c7705026429096824871,132
c1403087102438417865,,133
,c2526692877064542253,133
c2740790091483562801,c6554861761871548753,134
c9147941312964695520,,134
,c9856052614218767280,134
c2740790091483562801,c5885582217137902286,134
c2134433340458408362,,135
,c6787702048557213469,135
,c2062481966323186526,135
,c6175240221248804281,136
c4666570887421465903,c5264864005333242455,136
,c8242559726548592984,136
c1888763255730824474,c5528156282731181918,136
c1645703374603900609,c9199639624423070738,137
c3125434277901750948,,137
,c4099530417227489414,138
c6411507091659467150,,138
c1030776921835123920,c4404421679544776309,138
c6651784846664968601,c8838888405981194086,138
,c6363619399916108002,138
c4410294846607598711,,138
c5430590924364166148,c6037117812543783037,138
c7299194891362180583,c8634788954896244250,139
,c8763233382210457366,139
c7299194891362180583,c2222205462986567049,139
c2325688298394724510,,139
,c2413516884423794183,139
c2325688298394724510,c2071181962573332312,139
c4295213978262479994,,139
,c3287264044412654463,139
c7140374394445208663,c7771811921551972305,140
c4625353801329562113,,140
,c2894215184346008594,140
c2852839142386049794,,141
,c5474390259041245181,141
c4533094564989052466,c6767224342639087595,142
c5541944536301031237,,142
,c7098015664214427827,142
,c7281585118292045112,142
c6150096833367187741,,142
c7988627877968841585,c2561901681640066226,142
c3286303613251687611,c5071564295990752231,143
c1716751745329016648,,143
c5909904092698169195,,143
,c1045210806201646388,143
c1469285875986710523,,144
,c7572226126679657306,144
c8373196972113122517,c7649006736326464585,145
c9228668501352152020,,145
,c5314813831517204989,145
c4526295157434431979,,145
,c8266507452997845077,145
c2749684347114339599,c2762866162719398220,146
,c1940404809159826956,146
c5194400156940455325,c8672650440670977252,147
,c6611895104283283549,147
c4824346298877491047,,148
,c4658834092832928669,148
c7247106852078368361,c7621964934327121795,150
c8741588936097440909,,150
,c5882857158181957816,150
c8152655174630349948,,151
,c7405749699312546313,151
,c2430962474429218852,151
c3657708329906871727,,151
c2160637332114971183,,152
,c2286916611842088220,152
c9299680605690868457,,152
,c2346372368133768572,153
,c4295945552772101882,153
,c5399172981265491178,153
c3733180353514088784,,153
c4704308923351724511,,153
c2767014377425441386,,153
c3433720313522450767,,154
,c3401088899912175413,154
c1762198266529707706,,155
c4953839486285551604,c8423885950853239707,155
c9159014276926795442,c2881682121119150243,155
c7289777793592333136,c2881682121119150243,155
c8558830426564952981,,155
c4953839486285551604,c9342114018201261867,155
c5223893624929206906,c5480570897858647810,156
c4716282244843612960,,156
,c5483891055939647343,156
,c2564347248101491533,157
c1297989052395207404,,157
c3953280217257233498,,158
,c7686549340820936824,158
c3073483065405276458,,159
,c1734646257638539606,159
c2773619605207174209,c6508745435778172775,161
c7087476323358255508,,161
,c8389435246150576687,161
c5156094531770715189,c1545983578111131421,161
c5611065860697864020,c4276185134502944677,162
c2227555390747724420,,162
c2431088226181133041,,163
c6934680856718039624,c6059167736305586946,163
,c7117517993448764052,163
c9096020232344446785,c4761415774010245461,164
,c4761415774010245461,164
c5332343049714516446,,164
c5332343049714516446,c1068345588879921754,164
c1179196460199109305,c8612420558269104955,165
c4941191431228986169,,165
,c7568919270285737150,165
c2103201515832865590,,165
c6405228389395810411,c2616843045867018230,165
,c8926646639395815678,165
c8575844984933038692,c8926646639395815678,165
c2414240757708609418,c5001428549935665087,166
c2916600688189642034,,166
c1015679929481570079,c4538290847173440724,168
c4121168171623505222,c5677161753109954328,168
c8534275645915873643,,168
,c5563810034941394689,168
c7720906689202327514,,168
,c1498037080962222122,168
c1185642899793503078,c5876770933647258435,168
,c4774515051355399100,169
c2464965821770217971,,169
c2806130899438582697,c2174427067097360443,169
c3863944764615848080,,170
c3532191205272258595,,170
,c4502261630632223944,170
c1927682726102051520,,171
c7959694188077061547,,171
,c3083179758923967547,171
,c3083179758923967547,171
c1927682726102051520,c3380967309936081863,171
c2898678437963089023,c3380967309936081863,171
c1275642643031121199,,171
,c1690275742772313935,171
c2898678437963089023,c7330603731828963931,171
c3531773612371656065,c1246459387498957084,172
,c7445542837699860490,172
c3329789114494118020,,172
,c5179901634901335524,173
c3480361451566657154,,173
,c6510846128363635777,173
c8785884016956828635,,173
c5345310492595808728,c9092956969957852055,173
c2183008470811837584,,174
,c3303774899358125803,174
c5199366521154345171,,174
c7348845864941762439,,175
c3154911748152205400,c8036940338265695219,175
,c8467580530383946494,175
c8037892000768055306,,176
,c6370712395634330286,176
c1663295877863073086,c3883732057479317485,176
,c2029797876917051652,177
c1485520985902101425,,177
c1216261266347186858,,179
c8687621223801490691,c1862787369610769627,179
c2135506822337663457,c5603520641474469423,179
c4932049370838263631,,180
,c8650289596144829793,180
c1894493399510602116,,181
,c7365536101634360116,181
c1894493399510602116,c6298887029394564582,181
c1760024324190284187,,183
,c5060217725799422749,183
c9207265900409570389,,183
,c5060217725799422749,183
c4792331097666378383,c5336588623609243376,183
c5189978205932099429,c7501693647203520229,183
c1195503616664198613,c3872782910304842003,183
c9886711224067069671,,184
,c7081236298111004061,184
c3853949316967846593,,184
c3836051828894468008,,185
,c7049036494812510916,185
c6467621220701640429,,185
c2991574643958863125,c8733345261898831825,185
c3824938997553354711,,186
,c1411491876635026155,186
c5986909762935282320,,187
c5292706710547011768,c3850931615012949782,187
,c8967818754006038869,187
c2582788183066850304,c3850931615012949782,187
c6291451395410516112,,187
,c8741552323282581573,187
c3610791795188515399,c6208988868469018177,191
c8378956730924493996,,191
c8279878889640607817,c2505313257387292904,192
c5589429961492321469,,192
c2365705496754216193,c2544106920059789397,192
c7367036735005491017,,193
,c3063866009708475758,193
c7551345608107290439,c6683245917734367990,193
c7551345608107290439,c2691014122229663500,193
c1429558761337701178,c9216005422112726762,195
c8778450865961148547,c3776368931391053420,196
c1300112873557196042,,196
c3670846580450370974,,197
,c1374211746763708564,197
c7145586509042393244,,198
,c5627551560524463473,198
c5088595536578714654,,198
,c4001511388320023214,198
c3100626277536565797,c3815666341756512832,198
,c4498159163917175472,199
c4778514292208776247,c3749301129496282162,199
c9064655208463846257,,200
c1092074755361648082,c2836600730980785570,200
c7966022410378854955,c6522814042547344905,202
,c3840436129677150605,202
c8271407830408084197,,202
,c8902957870407614365,202
c1596278788421444034,,202
c5292653642766638544,,203
,c6173157024868690790,203
c9137617726395414775,c5160965356123790367,203
,c4900001960306561740,203
c4877614190010905123,c5743708498124999796,203
c5158734689387480830,,204
c3163970456253158033,c4996211019139274566,204
c3213128276868933022,,204
,c6499296438387940499,204
c3124782501066518157,c3584339743824673065,204
c3864276681193517629,,205
,c5955591935562157210,205
,c8286610864127788798,207
c2109916976328119768,,207
c3806024689507587193,c5296737987113543497,207
c6566467250390390109,,207
c3881405008764023809,c4274940477007771035,208
c7964365636170703408,,208
,c1075711808007780637,208
c3881405008764023809,c5714527513867687083,208
,c9977956238742983213,209
c3336371832149744202,c3891688722209339855,209
c6895124235443199451,c3845228709704837513,209
,c9008717648343625681,210
c2976108711194974055,c6422633791807264538,210
c5288972409781704596,,210
,c4275477298354827791,210
c7632079004950869183,c6730095143076863585,210
c8852069656721546833,,210
c6942297539110795143,c7164839641793816788,210
c2368536563658261784,c3225569427337202796,212
c4128664897970635596,,212
,c1174597870875147188,213
c4544778153243962218,c4574987608744589504,213
c8737641255278366382,,213
,c2090329999157647376,213
c4587225575612577852,,213
c6483262231719554066,c5953354639620238670,213
c4665771950692332308,c8932323675751140620,213
c4679815126531030532,,214
,c4522315876713599337,214
c4170946425489681564,c1063219838949845446,214
,c7725595266579671240,214
,c7045269065426034869,215
c1847197361178449092,c1141011828368202368,215
c3504853464504870853,c3951920371037623401,215
c7075256548726045280,,216
c2089756094151598795,,216
c2816982435619015078,c9488082486039370238,217
c8035040550900264441,,217
,c8103175012785565356,217
c5232288134661864903,,217
,c2407439219937049273,217
c8576318818836712395,,217
,c7762193563529047599,217
c2816982435619015078,c3538817211235943950,217
c6303234481611908307,c1119430837165647574,218
c7030432709521851471,,218
c6303234481611908307,c6896076457668781627,218
,c4850356752218311596,218
c4781676051940556242,,220
,c1025079088536984727,220
c2896124202033297996,,220
,c4547633216512632623,220
c7977015246477090270,,221
c2504153498610568567,c2010673372973890890,221
,c5207848913194719882,221
c2605692678512332026,,221
,c2041004669826169251,221
c4236747211388236477,,222
,c1867515565746836276,222
c6166169377241022514,,222
c6058090150852932065,c5356377966559220078,222
c3328612271399833762,,222
c5503533689887016450,c1094056961852854751,222
,c8406227533233476497,223
c2061768464798442417,c5482212567435797531,223
,c3576525215741198007,223
c5423743115593982216,c3353315134176032137,223
c2061768464798442417,c6579924361022502060,223
,c8505280571248950179,223
,c5420971670998456031,223
c3074805554631210206,c9490298852853361070,223
c5423743115593982216,c3480308248688493395,223
c3074805554631210206,c3480308248688493395,223
c3074805554631210206,c3353315134176032137,223
c5423743115593982216,c9490298852853361070,223
c7640237313472350052,,224
c7640237313472350052,,224
c3497209145937624154,,224
c5110632734620780621,,224
,c4502824596014341869,224
,c9181130548070903365,224
,c2466521379717602763,224
,c2069937125109667955,224
c8138434939991442019,,224
c8152274122388409948,c9079152838885366460,224
c5342861119433089991,c6565258851311728012,225
c6201896335279163624,,225
c9164761261203731225,,226
c1284007309120092793,,226
c7764107107847562255,,227
c3056422978320370022,,227
c6762327726559878729,c5274530969136296407,227
,c2422322146698404093,227
,c5274530969136296407,227
c1550446078360750296,c2751847146890707342,227
c2730413296109967346,,229
,c7225746790640682587,229
c4606819696644668682,,230
,c8250917020984708791,230
c1805525945911693596,,230
,c2655409449565247596,230
c8316572488846504453,,230
,c7285520885545518687,230
c8978383849385196803,c2287071821890208716,230
,c3667461394398684554,231
c3494667088704216654,,231
c1175916558546829905,c7944907657234906434,231
c5438244065505020872,,232
,c8183381223963417515,232
c5160545687100651927,,233
,c7946222981701780378,233
c1420633426093661670,c5388469469004029506,233
c4124454509293921748,,234
,c2522411826945847625,234
c7362066301379292953,c5519243757834405669,235
,c2997351317761152674,235
c1309531579768644484,,236
,c5933775117765368684,236
c7240333391064890332,,236
,c8001903251136969276,236
c9327748203220604006,c8076607130984393780,236
c8343008619936867422,c8076607130984393780,236
c8549664144407554016,,237
,c6005564322864359050,237
c7498982428228890684,c5705734643355237522,238
c5651213392413767843,,238
c3038217242838439131,c6061774332666654725,238
c3637907527888123156,c8644314639422694152,239
c2308036459978480403,,241
,c1315059060497176126,241
c6958287417428410258,,242
,c7055219400547833356,242
c3697877296464827175,,242
,c5582342860991735834,242
c5824981717343550924,c8262313985451142999,242
c4890921256553349233,,243
,c1493789736368864146,243
,c5998780405333811402,243
c2936541166305075490,,243
c3883663207943426818,,243
,c7829749966062809155,243
c7147145148305759786,,243
c1769518192996206817,c6490135204236250311,244
,c8650279835397056218,244
,c4407095691295950321,244
c8604915573076394877,,244
c3459196695189276209,c4373330791810380452,245
,c1521609022133042680,245
c7833698101648789097,,245
,c7557082741248242629,245
c1126871476782095876,,245
,c6411570176358061430,245
c3394900456187246338,,246
,c5887919991737680790,246
c4879667053574486363,c9730585975968364266,246
c8937587749563290165,,248
,c1394701194034010118,248
c1372633960233341728,,248
c1276162189087595101,,249
,c1907883439854283099,249
c2287944302730195211,c8992324175158189320,249
c4152494724937646635,c5784776851109630495,249
,c1707688854223510748,250
c4691502223599044053,,250
c7207600498857574605,c2486655796388124249,252
c2450842369599613452,,252
,c5803793397754129091,252
c3094267447975204000,,252
c1683062263586097086,,253
,c5628853892748684225,253
c7911029554782630089,,254
,c3539376228081289551,254
c4973475731317975253,,255
,c3499680406902788261,255
,c3705673827011211162,257
c5087217143501945639,,257
c5929351075581200249,,257
,c7011791569238458516,257
c1932951318548975842,,257
c1932951318548975842,c3416712388487844371,257
c1765125741284885863,,258
c5367729831709047905,,258
,c1115761558334122031,258
c7423075040698315782,c5912786476689102322,259
c6749669110977218826,,259
c7610158403172056205,c7208557698745383855,259
,c3502762880100234418,259
c8614421086048573161,,259
c7158853374096233063,c8853351868709200330,259
c4753063048647120454,,261
c8813578864868749571,c4148389670139775298,261
c3248189257672493204,c3217482613112736049,263
c5064710641106630535,c6584411888862917049,263
,c3844469898428075752,264
c7020889085934900345,c7656168877576549824,264
,c5887100818101953990,264
c7020889085934900345,c7275028587600887171,264
c6115385006730156302,,265
c2522570487005870929,,265
c5825503916595854858,c5815790479758264356,265
c7419348508531466728,,265
c2375701017630608631,,266
,c5334686855178144533,266
c2380482777997314074,c6259815233106080977,266
c8770472726543706802,,269
,c3417250010722437362,269
c9045067264150494547,,271
,c4651024543802275728,271
c3832636176293895130,,272
c8550034681646342819,c1974421381269227659,272
c8674549786961816627,,272
,c5003393102147864295,272
c2128615787789151016,,272
,c3920756268718133625,272
c1753494088549405488,,272
,c1052409653633411073,272
c4853248586908837461,c1607903341217242186,273
c3372002585120724891,,273
c5568866424442119769,,273
,,273
c4632561365206879068,,273
c8857658083052263787,,274
,c6199141177830567515,274
c3845615919119759581,,275
,c6829519602069583906,275
c2500709202871090070,,275
,c1671550156566853856,275
c9311448615054062397,c6829519602069583906,275
c4165113357406599336,,276
,c5308835897750347577,276
c6172032987400600054,,276
,c5524871449786205567,276
c1941270353455674331,,277
,c5286812354014396583,277
,c3647478520125942388,279
c1678407017333396486,,279
,c5499350769431423455,279
c1595778629437880793,,280
,c3945037814450433578,280
c4682475273727041335,,281
,c2972341946263191497,281
,c4477410319881742138,282
c7773748254430034615,,282
,c3255006054840733834,282
c2499868717821943726,,283
,c4755507042545101919,283
c5663255486531235092,,283
,c7824881339302994610,284
c7207899981572552228,,284
c7207899981572552228,c6343516541380803011,284
,c7889290187834837697,284
c3435801921233723965,,285
,c2213969542825418044,285
c3787293240044881393,,287
,c4002344495794197885,287
c7780932654550119078,,287
,c7616926796106212369,287
c7703945930755356863,,287
c1977808240521845328,,288
